X Gaze Data, Y Gaze Data, Time 
747,-61,1259910765
748,-62,1259910772
747,-62,1259910784
746,-61,1259910797
743,-54,1259910806
745,-56,1259910817
745,-54,1259910829
746,-52,1259910839
746,-50,1259910851
743,-48,1259910877
738,-46,1259910884
742,-50,1259910895
743,-51,1259910906
743,-51,1259910917
746,-49,1259910928
746,-49,1259910940
746,-49,1259910951
747,-47,1259910962
748,-46,1259910987
748,-42,1259910995
746,-42,1259911006
744,-44,1259911019
745,-45,1259911028
745,-45,1259911039
746,-46,1259911050
743,-51,1259911067
742,-52,1259911076
742,-53,1259911084
742,-51,1259911096
742,-51,1259911105
743,-51,1259911117
743,-53,1259911131
744,-49,1259911139
742,-34,1259911150
742,-34,1259911162
741,-35,1259911172
740,-35,1259911184
739,-36,1259911209
738,-41,1259911217
739,-24,1259911228
743,4,1259911240
752,35,1259911250
763,78,1259911262
783,153,1259911287
788,176,1259911295
816,283,1259911306
819,292,1259911318
816,291,1259911328
814,281,1259911339
815,286,1259911366
817,288,1259911372
817,289,1259911384
824,289,1259911397
824,290,1259911406
827,291,1259911417
828,290,1259911444
828,286,1259911451
828,286,1259911462
827,288,1259911475
828,287,1259911483
828,288,1259911495
829,288,1259911507
834,289,1259911517
834,289,1259911528
835,290,1259911539
838,288,1259911555
838,288,1259911561
839,288,1259911586
834,289,1259911595
833,289,1259911605
832,289,1259911618
830,289,1259911629
830,290,1259911639
831,291,1259911665
830,295,1259911672
828,296,1259911684
828,295,1259911696
828,292,1259911705
828,291,1259911716
829,288,1259911728
828,287,1259911738
824,284,1259911750
825,282,1259911761
826,281,1259911774
826,281,1259911783
826,281,1259911794
826,285,1259911805
826,286,1259911817
830,283,1259911828
830,282,1259911853
830,281,1259911861
828,280,1259911872
828,280,1259911885
828,282,1259911894
831,287,1259911905
832,286,1259911917
835,279,1259911928
846,254,1259911938
850,248,1259911950
861,228,1259911964
870,216,1259911971
880,200,1259911983
884,191,1259911996
887,186,1259912005
886,187,1259912017
887,189,1259912028
888,189,1259912038
889,189,1259912049
888,189,1259912075
887,190,1259912083
887,191,1259912095
886,190,1259912106
883,189,1259912116
881,189,1259912127
880,189,1259912153
882,190,1259912161
882,191,1259912172
881,191,1259912184
882,192,1259912194
882,192,1259912205
882,194,1259912230
883,197,1259912238
884,197,1259912250
886,200,1259912262
886,201,1259912271
888,200,1259912283
888,199,1259912294
888,198,1259912310
886,199,1259912316
886,199,1259912342
886,196,1259912350
885,194,1259912361
880,192,1259912371
878,191,1259912383
880,193,1259912394
881,191,1259912420
882,187,1259912427
885,190,1259912438
885,191,1259912449
886,191,1259912466
887,192,1259912471
887,194,1259912498
887,195,1259912505
889,188,1259912516
888,186,1259912530
889,184,1259912538
891,185,1259912550
892,185,1259912562
893,188,1259912571
893,188,1259912583
894,189,1259912610
892,191,1259912616
892,192,1259912641
892,193,1259912642
893,194,1259912650
893,194,1259912663
891,195,1259912673
890,195,1259912683
890,194,1259912694
891,192,1259912705
892,191,1259912716
892,191,1259912727
892,190,1259912751
891,189,1259912760
889,189,1259912771
887,190,1259912783
887,189,1259912794
886,189,1259912804
884,186,1259912830
883,187,1259912838
882,187,1259912849
882,188,1259912861
882,189,1259912871
881,190,1259912882
881,191,1259912909
879,193,1259912916
879,194,1259912927
879,194,1259912940
879,194,1259912949
877,197,1259912960
876,199,1259912972
874,201,1259912982
874,200,1259912994
873,201,1259913004
872,202,1259913020
872,203,1259913028
873,202,1259913038
872,201,1259913051
873,194,1259913060
873,194,1259913071
873,195,1259913083
874,195,1259913094
878,197,1259913104
879,197,1259913130
879,200,1259913137
879,203,1259913149
878,205,1259913162
878,206,1259913171
876,208,1259913182
874,209,1259913194
873,210,1259913204
873,210,1259913216
873,211,1259913242
868,208,1259913249
861,188,1259913260
861,188,1259913271
862,175,1259913282
862,174,1259913293
863,173,1259913305
864,169,1259913315
