X Gaze Data, Y Gaze Data, Time 
703,-29,1259782689
720,-34,1259782702
716,-33,1259782712
727,-36,1259782723
725,-34,1259782750
727,-34,1259782756
725,-36,1259782768
725,-37,1259782782
722,-40,1259782789
721,-40,1259782801
722,-43,1259782812
722,-43,1259782823
722,-42,1259782835
721,-43,1259782862
718,-41,1259782868
717,-42,1259782894
720,-44,1259782901
721,-44,1259782913
722,-44,1259782925
723,-44,1259782935
724,-44,1259782946
723,-45,1259782957
722,-46,1259782968
722,-46,1259782979
722,-46,1259783005
721,-47,1259783012
724,-49,1259783025
726,-50,1259783034
725,-49,1259783045
727,-48,1259783056
729,-49,1259783084
732,-47,1259783089
731,-44,1259783101
730,-44,1259783115
730,-44,1259783123
730,-45,1259783134
727,-44,1259783146
725,-43,1259783156
725,-44,1259783168
725,-44,1259783194
725,-46,1259783201
726,-47,1259783212
727,-47,1259783226
727,-47,1259783234
727,-47,1259783246
728,-47,1259783258
728,-47,1259783268
727,-49,1259783279
727,-49,1259783289
725,-50,1259783305
725,-50,1259783312
724,-49,1259783336
725,-44,1259783345
725,-44,1259783356
725,-44,1259783368
725,-44,1259783379
728,-44,1259783389
729,-44,1259783415
730,-43,1259783422
765,56,1259783434
786,128,1259783445
788,135,1259783462
790,141,1259783467
792,149,1259783478
794,156,1259783493
796,160,1259783500
796,162,1259783512
797,161,1259783525
797,162,1259783534
798,161,1259783546
798,161,1259783556
798,160,1259783567
799,158,1259783579
799,157,1259783604
800,156,1259783612
799,155,1259783622
796,152,1259783636
795,150,1259783645
795,148,1259783656
795,148,1259783668
795,148,1259783679
794,149,1259783689
792,150,1259783715
792,152,1259783723
792,154,1259783734
791,155,1259783747
789,155,1259783756
790,155,1259783767
792,152,1259783779
792,151,1259783789
792,150,1259783800
791,150,1259783826
789,146,1259783834
789,147,1259783845
789,147,1259783857
790,147,1259783867
792,146,1259783879
792,146,1259783889
793,146,1259783901
793,148,1259783912
794,149,1259783937
794,150,1259783945
790,149,1259783955
787,150,1259783969
785,151,1259783978
785,151,1259783989
785,152,1259784004
786,153,1259784012
787,154,1259784022
787,155,1259784048
786,155,1259784055
786,154,1259784066
786,154,1259784080
786,153,1259784089
786,153,1259784100
787,151,1259784112
799,155,1259784122
844,146,1259784134
849,144,1259784159
860,141,1259784167
864,140,1259784182
870,139,1259784188
894,135,1259784200
895,135,1259784212
894,135,1259784222
893,135,1259784233
896,134,1259784245
896,134,1259784269
896,138,1259784278
895,141,1259784288
895,140,1259784300
895,140,1259784311
896,140,1259784322
897,139,1259784333
897,140,1259784347
897,141,1259784355
897,141,1259784367
897,143,1259784378
896,144,1259784394
896,144,1259784400
895,147,1259784426
894,149,1259784433
892,150,1259784445
888,150,1259784458
889,150,1259784467
888,150,1259784478
881,149,1259784488
876,148,1259784500
859,146,1259784511
856,146,1259784522
846,146,1259784533
844,145,1259784544
843,148,1259784570
839,149,1259784578
839,149,1259784588
839,149,1259784602
839,151,1259784611
839,151,1259784622
840,152,1259784648
840,152,1259784649
841,152,1259784655
840,150,1259784667
841,148,1259784680
844,147,1259784688
847,146,1259784700
849,145,1259784712
848,144,1259784721
846,145,1259784733
846,143,1259784760
844,144,1259784766
844,144,1259784778
843,145,1259784792
842,144,1259784800
842,144,1259784811
841,145,1259784824
837,148,1259784833
836,151,1259784844
836,151,1259784856
837,149,1259784867
837,150,1259784878
837,150,1259784904
210,453,1259784911
194,461,1259784922
182,469,1259784936
169,477,1259784945
156,485,1259784955
157,485,1259784968
157,488,1259784978
155,492,1259784988
161,494,1259785014
162,496,1259785021
162,496,1259785033
162,496,1259785046
162,498,1259785055
161,499,1259785066
162,501,1259785094
163,498,1259785100
161,496,1259785111
161,492,1259785126
184,505,1259785133
203,525,1259785144
206,529,1259785157
205,530,1259785166
213,545,1259785178
214,546,1259785189
216,551,1259785199
216,555,1259785211
213,553,1259785235
213,556,1259785244
213,556,1259785254
