X Gaze Data, Y Gaze Data, Time 
760,-39,1259434617
762,-39,1259434644
762,-42,1259434651
769,-44,1259434676
786,-48,1259434684
792,-49,1259434696
814,-54,1259434707
818,-53,1259434717
826,-53,1259434729
824,-51,1259434756
825,-51,1259434762
825,-51,1259434773
826,-50,1259434787
827,-50,1259434796
825,-50,1259434807
825,-50,1259434819
823,-47,1259434829
822,-44,1259434840
821,-43,1259434851
821,-44,1259434862
821,-44,1259434874
820,-42,1259434884
821,-41,1259434899
821,-40,1259434907
821,-40,1259434932
818,-41,1259434941
818,-40,1259434951
818,-39,1259434978
819,-38,1259434979
823,-27,1259434984
826,-12,1259435011
860,208,1259435017
861,218,1259435029
869,272,1259435041
870,283,1259435051
872,291,1259435061
873,307,1259435088
860,331,1259435096
864,327,1259435107
866,325,1259435120
865,324,1259435129
866,324,1259435140
864,325,1259435150
866,329,1259435165
863,342,1259435172
864,343,1259435183
865,340,1259435197
868,339,1259435206
872,342,1259435217
875,341,1259435229
873,343,1259435239
872,344,1259435250
852,345,1259435262
799,344,1259435276
801,344,1259435284
799,346,1259435295
789,346,1259435308
788,346,1259435317
781,346,1259435329
761,346,1259435340
756,349,1259435350
757,349,1259435362
757,349,1259435388
757,349,1259435389
755,349,1259435396
756,348,1259435407
755,348,1259435419
755,348,1259435429
753,350,1259435440
753,349,1259435450
752,350,1259435462
757,348,1259435473
756,348,1259435498
763,344,1259435507
763,343,1259435517
763,343,1259435530
762,345,1259435540
761,345,1259435550
762,345,1259435576
765,345,1259435584
765,344,1259435595
766,342,1259435607
767,344,1259435617
767,345,1259435631
765,348,1259435640
766,348,1259435650
767,348,1259435662
769,349,1259435673
771,348,1259435685
771,348,1259435695
771,349,1259435706
775,347,1259435732
780,344,1259435740
779,342,1259435750
777,338,1259435762
775,338,1259435773
775,339,1259435784
775,339,1259435796
776,341,1259435807
775,341,1259435817
775,342,1259435829
775,340,1259435844
774,344,1259435850
771,346,1259435862
770,347,1259435875
771,343,1259435883
770,343,1259435895
770,342,1259435922
770,341,1259435928
773,339,1259435939
775,338,1259435953
776,337,1259435962
778,338,1259435973
778,339,1259435985
777,340,1259435995
777,339,1259436006
777,339,1259436017
775,339,1259436033
775,339,1259436040
775,339,1259436050
774,339,1259436064
774,339,1259436073
774,338,1259436087
776,336,1259436095
777,336,1259436111
779,336,1259436118
781,336,1259436129
780,335,1259436143
780,334,1259436150
779,335,1259436162
778,336,1259436175
778,335,1259436183
778,336,1259436195
779,335,1259436222
787,325,1259436228
815,264,1259436239
861,172,1259436253
864,168,1259436262
866,164,1259436273
869,161,1259436283
871,158,1259436299
877,146,1259436306
880,146,1259436330
880,145,1259436339
882,146,1259436350
882,146,1259436362
882,144,1259436372
882,143,1259436383
884,144,1259436409
885,142,1259436416
884,142,1259436428
883,140,1259436439
883,141,1259436455
883,141,1259436461
881,141,1259436487
880,140,1259436494
881,142,1259436506
881,142,1259436519
881,143,1259436528
882,143,1259436539
882,143,1259436551
883,143,1259436561
884,144,1259436573
885,146,1259436583
885,148,1259436595
885,147,1259436606
884,146,1259436631
883,146,1259436639
883,146,1259436650
879,145,1259436663
881,146,1259436672
880,145,1259436683
879,144,1259436695
877,146,1259436706
868,150,1259436716
864,151,1259436743
857,153,1259436750
851,154,1259436775
850,155,1259436783
847,156,1259436794
847,157,1259436807
846,157,1259436816
847,158,1259436828
847,158,1259436839
845,160,1259436849
844,160,1259436861
843,162,1259436887
843,159,1259436894
842,156,1259436906
841,156,1259436919
840,156,1259436928
840,157,1259436939
840,157,1259436963
840,157,1259436972
839,158,1259436983
839,160,1259436995
838,165,1259437006
838,166,1259437016
838,166,1259437042
838,167,1259437049
837,165,1259437061
838,164,1259437074
838,161,1259437083
839,160,1259437095
839,160,1259437105
839,159,1259437122
839,160,1259437127
839,159,1259437153
838,157,1259437161
835,153,1259437173
