X Gaze Data, Y Gaze Data, Time 
949,267,1259270292
947,244,1259270303
946,233,1259270328
946,227,1259270337
946,224,1259270347
946,220,1259270360
943,201,1259270370
942,205,1259270380
943,206,1259270407
943,207,1259270414
943,209,1259270426
943,210,1259270439
943,212,1259270447
942,213,1259270459
941,213,1259270471
941,214,1259270480
940,213,1259270492
940,213,1259270519
940,214,1259270525
940,214,1259270537
938,215,1259270551
938,216,1259270559
938,216,1259270570
938,214,1259270582
938,214,1259270592
938,214,1259270603
937,214,1259270617
937,214,1259270628
937,214,1259270636
936,216,1259270647
936,216,1259270659
935,216,1259270670
934,214,1259270680
932,212,1259270706
931,212,1259270713
930,212,1259270725
930,212,1259270738
929,214,1259270746
928,215,1259270758
927,218,1259270770
925,221,1259270780
926,222,1259270792
925,222,1259270818
925,222,1259270825
927,220,1259270836
929,219,1259270846
930,219,1259270858
931,219,1259270869
931,218,1259270881
931,218,1259270892
932,216,1259270903
932,216,1259270929
931,217,1259270936
930,217,1259270961
929,217,1259270969
930,216,1259270980
928,218,1259270992
926,220,1259271003
925,220,1259271013
922,220,1259271040
915,225,1259271046
913,226,1259271058
913,225,1259271072
910,221,1259271080
910,222,1259271092
909,221,1259271104
911,220,1259271113
911,220,1259271125
908,221,1259271151
907,224,1259271158
907,225,1259271169
905,232,1259271183
906,236,1259271191
906,236,1259271203
906,237,1259271214
906,235,1259271225
906,237,1259271236
906,236,1259271262
905,235,1259271269
905,235,1259271279
906,235,1259271293
906,235,1259271302
906,235,1259271313
906,235,1259271340
906,229,1259271346
907,229,1259271358
907,229,1259271372
908,229,1259271380
910,225,1259271391
910,226,1259271404
910,227,1259271413
908,228,1259271425
908,228,1259271451
908,229,1259271458
909,229,1259271469
908,230,1259271482
908,233,1259271491
907,234,1259271502
907,235,1259271514
908,236,1259271524
908,235,1259271536
908,234,1259271561
909,235,1259271569
910,235,1259271579
910,234,1259271592
908,231,1259271602
905,228,1259271613
905,227,1259271639
907,229,1259271646
906,231,1259271658
906,231,1259271670
906,231,1259271679
906,232,1259271691
906,233,1259271717
908,232,1259271724
907,232,1259271738
907,232,1259271749
907,233,1259271758
908,234,1259271769
908,235,1259271794
909,236,1259271802
909,236,1259271813
909,237,1259271826
910,237,1259271835
910,238,1259271846
910,238,1259271857
908,242,1259271873
908,243,1259271879
907,244,1259271891
908,241,1259271904
908,239,1259271912
908,240,1259271924
908,241,1259271951
908,240,1259271957
909,238,1259271969
909,237,1259271981
910,241,1259271991
910,243,1259272002
910,244,1259272013
910,244,1259272028
909,244,1259272035
909,244,1259272047
909,244,1259272060
910,244,1259272068
909,245,1259272079
909,245,1259272107
910,244,1259272113
911,243,1259272139
912,244,1259272146
912,243,1259272157
911,243,1259272170
910,243,1259272179
908,242,1259272191
908,241,1259272202
908,242,1259272212
907,243,1259272224
906,247,1259272250
906,246,1259272257
907,246,1259272269
908,247,1259272282
909,247,1259272291
910,248,1259272302
910,248,1259272314
910,247,1259272324
909,246,1259272335
909,245,1259272346
907,244,1259272357
905,244,1259272368
902,247,1259272379
902,248,1259272392
902,247,1259272402
903,246,1259272412
903,245,1259272439
904,247,1259272445
904,248,1259272457
904,247,1259272471
905,244,1259272479
905,243,1259272490
904,244,1259272517
904,244,1259272524
903,245,1259272549
902,244,1259272557
901,244,1259272568
902,240,1259272581
902,239,1259272590
904,238,1259272602
904,236,1259272628
905,236,1259272635
905,235,1259272646
906,234,1259272659
905,234,1259272668
905,233,1259272679
905,233,1259272691
906,230,1259272702
907,229,1259272712
908,229,1259272724
908,229,1259272739
907,229,1259272745
903,231,1259272757
902,232,1259272771
900,234,1259272779
902,236,1259272790
902,237,1259272803
903,239,1259272812
903,240,1259272824
904,241,1259272850
905,247,1259272857
905,248,1259272868
905,249,1259272881
903,248,1259272891
