X Gaze Data, Y Gaze Data, Time 
967,219,1259093723
965,218,1259093735
965,218,1259093744
964,220,1259093756
964,220,1259093767
963,221,1259093781
963,221,1259093790
962,221,1259093800
963,220,1259093813
962,219,1259093823
962,220,1259093834
962,220,1259093845
963,220,1259093856
965,221,1259093867
965,222,1259093893
964,226,1259093900
964,227,1259093911
965,227,1259093925
965,227,1259093934
964,228,1259093944
965,230,1259093957
965,231,1259093967
964,231,1259093978
964,231,1259094005
959,243,1259094011
952,262,1259094023
938,307,1259094036
935,314,1259094044
935,315,1259094056
933,324,1259094067
930,331,1259094083
929,335,1259094089
916,377,1259094100
919,374,1259094113
919,375,1259094123
918,376,1259094134
917,378,1259094145
917,378,1259094157
917,377,1259094167
916,377,1259094193
922,378,1259094200
921,378,1259094211
921,378,1259094223
919,378,1259094234
919,377,1259094244
917,376,1259094257
918,374,1259094267
918,374,1259094277
917,375,1259094304
909,387,1259094310
753,594,1259094323
723,636,1259094336
696,672,1259094344
675,702,1259094356
658,725,1259094368
647,739,1259094377
622,773,1259094389
625,771,1259094414
625,771,1259094423
622,770,1259094434
620,768,1259094446
622,767,1259094456
622,767,1259094467
622,768,1259094478
622,768,1259094489
624,769,1259094501
623,770,1259094526
622,774,1259094533
622,775,1259094544
622,775,1259094558
621,777,1259094567
621,778,1259094577
621,781,1259094590
620,779,1259094600
620,775,1259094610
618,777,1259094637
621,776,1259094644
632,769,1259094656
642,769,1259094669
668,763,1259094677
679,761,1259094689
710,750,1259094701
746,738,1259094710
780,726,1259094722
812,718,1259094749
886,695,1259094756
886,696,1259094781
890,697,1259094789
894,697,1259094800
889,698,1259094812
906,718,1259094821
942,752,1259094831
842,406,1259094922
877,270,1259094933
961,234,1259094944
978,235,1259094970
931,217,1259094977
947,224,1259094989
944,220,1259095002
944,221,1259095010
921,218,1259095022
889,211,1259095034
874,205,1259095043
873,190,1259095055
870,183,1259095082
869,180,1259095088
865,178,1259095114
870,172,1259095122
872,172,1259095133
872,170,1259095145
874,172,1259095156
874,173,1259095166
874,174,1259095177
875,174,1259095191
877,172,1259095200
877,172,1259095210
878,172,1259095223
881,173,1259095233
881,173,1259095243
881,173,1259095255
880,173,1259095271
880,172,1259095277
881,171,1259095303
881,170,1259095310
884,169,1259095322
884,169,1259095335
885,168,1259095343
888,164,1259095355
889,163,1259095382
889,163,1259095388
888,163,1259095414
887,162,1259095422
887,161,1259095433
886,161,1259095446
886,160,1259095455
884,159,1259095466
884,159,1259095478
884,158,1259095489
882,157,1259095499
879,156,1259095526
879,156,1259095533
880,156,1259095558
880,157,1259095566
880,156,1259095576
881,156,1259095590
882,156,1259095599
883,160,1259095610
883,160,1259095622
882,160,1259095632
882,161,1259095643
882,162,1259095655
882,162,1259095669
884,162,1259095675
887,173,1259095687
1092,405,1259095832
965,301,1259095843
959,295,1259095857
915,239,1259095866
909,221,1259095876
906,205,1259095889
902,190,1259095899
901,191,1259095909
897,191,1259095937
895,199,1259095943
882,177,1259095969
883,175,1259095976
881,175,1259095988
878,174,1259096001
875,173,1259096009
874,173,1259096021
882,179,1259096033
882,180,1259096043
883,181,1259096055
882,182,1259096081
874,180,1259096088
879,182,1259096099
881,183,1259096113
881,183,1259096121
866,181,1259096132
864,181,1259096145
871,182,1259096155
873,183,1259096166
874,184,1259096177
874,183,1259096188
875,181,1259096199
876,181,1259096225
878,181,1259096232
878,180,1259096257
880,182,1259096265
880,183,1259096276
880,183,1259096288
880,182,1259096304
880,186,1259096309
881,187,1259096335
881,189,1259096343
887,186,1259096355
887,185,1259096367
887,186,1259096376
884,186,1259096388
884,186,1259096399
885,186,1259096409
886,186,1259096421
884,189,1259096447
884,191,1259096455
884,192,1259096465
885,188,1259096478
886,187,1259096487
886,187,1259096498
888,185,1259096510
889,190,1259096521
