X Gaze Data, Y Gaze Data, Time 
730,-36,1259481739
732,-37,1259481747
734,-40,1259481757
731,-35,1259481771
738,-18,1259481780
756,23,1259481790
777,68,1259481803
787,89,1259481813
808,143,1259481823
815,162,1259481851
829,203,1259481857
833,213,1259481883
831,214,1259481890
832,215,1259481902
831,216,1259481913
833,215,1259481924
833,215,1259481935
833,214,1259481947
835,215,1259481957
834,217,1259481969
834,216,1259481994
833,215,1259482002
831,214,1259482013
831,214,1259482026
830,214,1259482035
830,212,1259482046
828,212,1259482058
828,211,1259482068
831,212,1259482080
835,213,1259482106
832,213,1259482113
832,214,1259482138
832,221,1259482146
831,220,1259482157
831,221,1259482170
830,221,1259482180
826,220,1259482190
824,219,1259482202
824,219,1259482213
826,220,1259482223
827,220,1259482249
826,227,1259482256
825,229,1259482268
826,227,1259482280
826,228,1259482290
830,227,1259482302
836,229,1259482313
836,229,1259482327
837,229,1259482335
834,230,1259482346
835,228,1259482359
838,225,1259482368
838,224,1259482379
837,222,1259482405
837,218,1259482413
834,216,1259482436
835,216,1259482446
836,215,1259482457
834,215,1259482484
831,222,1259482490
830,221,1259482501
834,217,1259482514
836,218,1259482523
836,217,1259482534
836,220,1259482561
837,219,1259482568
836,220,1259482593
838,221,1259482601
837,221,1259482612
838,223,1259482624
838,224,1259482634
838,224,1259482646
836,223,1259482656
834,221,1259482672
836,219,1259482679
837,218,1259482690
836,219,1259482703
834,216,1259482713
833,215,1259482723
830,215,1259482750
831,217,1259482756
828,219,1259482768
824,222,1259482781
823,223,1259482790
823,223,1259482801
822,226,1259482813
823,227,1259482828
824,228,1259482834
828,230,1259482859
832,232,1259482868
830,230,1259482879
827,231,1259482890
826,234,1259482901
826,235,1259482912
825,235,1259482937
829,228,1259482946
832,222,1259482957
838,187,1259482969
839,183,1259482979
841,174,1259482989
839,175,1259483001
839,174,1259483012
841,162,1259483023
843,161,1259483034
845,162,1259483048
849,163,1259483056
854,159,1259483068
857,158,1259483080
860,158,1259483089
859,158,1259483101
857,157,1259483128
857,158,1259483134
857,158,1259483159
855,161,1259483168
853,160,1259483179
852,159,1259483191
853,158,1259483201
853,158,1259483212
859,155,1259483223
859,156,1259483234
859,159,1259483245
859,160,1259483256
860,160,1259483270
859,158,1259483279
859,158,1259483289
858,160,1259483317
856,165,1259483323
853,167,1259483349
850,168,1259483356
858,164,1259483367
859,164,1259483381
860,165,1259483389
861,166,1259483401
863,168,1259483427
864,168,1259483434
863,170,1259483446
865,168,1259483459
864,169,1259483467
865,168,1259483479
865,167,1259483491
865,165,1259483501
864,164,1259483512
864,164,1259483537
863,163,1259483545
857,164,1259483556
858,163,1259483568
857,164,1259483579
856,165,1259483589
856,165,1259483616
856,163,1259483622
855,163,1259483634
855,163,1259483647
856,163,1259483656
856,163,1259483667
860,163,1259483693
863,164,1259483701
863,165,1259483712
865,166,1259483725
863,165,1259483734
860,169,1259483745
858,172,1259483756
858,173,1259483767
857,172,1259483779
857,172,1259483804
857,167,1259483812
856,166,1259483822
857,166,1259483835
859,166,1259483845
858,165,1259483856
858,164,1259483867
857,163,1259483883
856,160,1259483889
854,158,1259483915
852,168,1259483916
851,172,1259483922
852,170,1259483934
852,174,1259483947
851,175,1259483955
849,179,1259483968
849,175,1259483978
848,175,1259483989
852,177,1259484001
852,177,1259484012
854,176,1259484026
855,176,1259484034
855,177,1259484045
855,178,1259484056
855,177,1259484067
858,172,1259484078
858,171,1259484090
857,174,1259484101
851,176,1259484112
817,199,1259484122
413,369,1259484134
395,377,1259484145
382,382,1259484155
361,391,1259484169
338,399,1259484178
326,403,1259484189
249,434,1259484216
226,434,1259484222
228,435,1259484234
230,436,1259484247
228,431,1259484255
230,433,1259484267
232,433,1259484279
230,435,1259484288
231,435,1259484301
232,436,1259484325
233,442,1259484334
