X Gaze Data, Y Gaze Data, Time 
762,-27,1259593236
761,-30,1259593261
760,-32,1259593269
759,-31,1259593280
759,-31,1259593293
758,-31,1259593302
761,-35,1259593313
761,-36,1259593325
762,-37,1259593335
764,-37,1259593346
765,-36,1259593372
765,-34,1259593380
765,-31,1259593390
765,-32,1259593404
761,-35,1259593413
760,-32,1259593424
760,-32,1259593436
761,-31,1259593450
761,-29,1259593457
761,-28,1259593469
771,-9,1259593480
768,0,1259593490
759,156,1259593503
759,239,1259593528
759,289,1259593536
759,313,1259593547
759,337,1259593560
758,372,1259593568
758,384,1259593580
761,387,1259593592
761,389,1259593602
761,389,1259593613
759,392,1259593639
758,393,1259593646
757,394,1259593671
755,396,1259593680
754,397,1259593690
754,397,1259593703
755,398,1259593713
754,399,1259593724
754,399,1259593751
755,396,1259593757
756,392,1259593783
757,393,1259593790
758,391,1259593802
759,391,1259593815
759,390,1259593824
760,390,1259593835
760,390,1259593847
759,391,1259593857
758,390,1259593868
758,388,1259593880
759,389,1259593894
759,387,1259593902
756,388,1259593913
752,390,1259593925
753,389,1259593934
755,389,1259593946
755,389,1259593957
755,389,1259593969
754,391,1259593979
752,394,1259594005
753,394,1259594013
753,395,1259594023
751,397,1259594037
749,399,1259594046
749,398,1259594056
750,397,1259594069
750,397,1259594080
749,395,1259594090
749,394,1259594102
751,393,1259594116
751,392,1259594123
748,389,1259594135
748,389,1259594148
748,389,1259594157
749,389,1259594169
755,385,1259594194
783,372,1259594202
817,363,1259594213
820,362,1259594225
823,360,1259594235
827,356,1259594246
843,348,1259594257
845,347,1259594268
844,345,1259594279
843,341,1259594304
844,343,1259594313
844,343,1259594323
845,343,1259594336
847,342,1259594346
849,341,1259594356
851,337,1259594383
851,334,1259594390
852,332,1259594401
849,331,1259594415
847,331,1259594423
847,331,1259594435
844,332,1259594447
844,332,1259594457
845,331,1259594468
844,331,1259594494
844,335,1259594502
845,333,1259594512
857,321,1259594526
871,257,1259594535
872,253,1259594549
874,244,1259594558
877,236,1259594568
878,232,1259594579
880,222,1259594590
891,171,1259594601
891,170,1259594612
893,172,1259594638
894,175,1259594646
896,176,1259594670
897,177,1259594679
897,178,1259594690
897,179,1259594701
897,180,1259594717
898,181,1259594723
898,182,1259594735
898,182,1259594747
897,184,1259594756
896,183,1259594768
896,183,1259594779
896,182,1259594795
897,182,1259594802
897,183,1259594827
896,183,1259594835
897,181,1259594845
897,180,1259594858
897,180,1259594870
897,180,1259594879
899,182,1259594890
900,182,1259594901
900,181,1259594912
900,181,1259594938
899,179,1259594945
890,178,1259594956
859,169,1259594970
855,168,1259594979
848,166,1259594990
845,166,1259595002
837,164,1259595012
831,164,1259595023
834,167,1259595036
833,166,1259595046
833,166,1259595056
834,167,1259595068
840,171,1259595082
841,172,1259595089
843,173,1259595101
841,174,1259595113
834,181,1259595123
834,184,1259595135
836,185,1259595160
835,185,1259595168
835,184,1259595179
833,172,1259595192
832,171,1259595203
827,167,1259595212
829,166,1259595223
832,165,1259595234
850,164,1259595246
925,164,1259595270
974,159,1259595278
978,159,1259595289
981,162,1259595302
984,162,1259595312
992,162,1259595323
994,164,1259595348
992,166,1259595356
985,165,1259595368
985,163,1259595380
984,161,1259595389
981,159,1259595401
982,159,1259595427
982,158,1259595434
980,159,1259595445
980,160,1259595459
979,160,1259595467
980,162,1259595478
980,162,1259595491
981,169,1259595500
980,170,1259595512
981,169,1259595523
981,169,1259595534
991,162,1259595545
991,161,1259595571
991,159,1259595578
991,158,1259595589
994,157,1259595617
997,157,1259595622
998,156,1259595634
997,155,1259595647
998,155,1259595656
998,154,1259595668
997,152,1259595693
996,153,1259595701
994,154,1259595711
991,158,1259595725
989,160,1259595734
988,160,1259595745
987,160,1259595757
985,161,1259595767
986,161,1259595778
990,159,1259595805
994,160,1259595812
995,160,1259595836
