X Gaze Data, Y Gaze Data, Time 
683,13,1259303748
683,13,1259303757
683,12,1259303769
682,13,1259303780
681,13,1259303790
681,12,1259303802
681,11,1259303828
680,11,1259303836
681,12,1259303847
683,11,1259303859
684,9,1259303869
684,8,1259303880
683,8,1259303891
682,10,1259303902
682,10,1259303914
682,11,1259303939
681,12,1259303947
677,14,1259303957
675,15,1259303971
674,17,1259303980
672,18,1259303990
672,18,1259304018
669,14,1259304024
668,13,1259304050
668,12,1259304057
670,13,1259304069
670,13,1259304082
684,28,1259304090
761,115,1259304102
802,164,1259304114
847,227,1259304124
850,232,1259304135
853,235,1259304161
860,244,1259304169
860,241,1259304180
860,239,1259304193
864,245,1259304202
863,249,1259304213
865,246,1259304224
863,252,1259304236
863,252,1259304247
863,256,1259304257
862,258,1259304270
862,260,1259304280
861,260,1259304290
861,259,1259304302
862,257,1259304313
862,258,1259304324
862,258,1259304335
861,257,1259304349
861,257,1259304357
861,256,1259304368
861,256,1259304381
862,256,1259304390
862,256,1259304402
863,254,1259304427
861,254,1259304435
861,254,1259304446
862,254,1259304458
861,254,1259304469
861,254,1259304480
860,254,1259304506
859,255,1259304513
858,254,1259304538
859,255,1259304546
860,257,1259304557
860,257,1259304568
862,257,1259304584
861,257,1259304590
862,258,1259304615
861,264,1259304624
860,265,1259304635
862,265,1259304661
863,265,1259304668
863,266,1259304680
864,265,1259304692
864,265,1259304702
864,267,1259304713
862,266,1259304724
849,232,1259304735
849,230,1259304746
847,227,1259304756
837,217,1259304770
836,216,1259304779
835,216,1259304790
841,219,1259304802
839,218,1259304813
838,218,1259304823
840,218,1259304849
838,215,1259304857
837,214,1259304869
837,212,1259304880
838,211,1259304890
838,210,1259304901
838,211,1259304926
837,212,1259304935
838,215,1259304946
839,215,1259304957
839,216,1259304968
840,216,1259304979
840,218,1259305005
840,219,1259305013
839,217,1259305037
837,217,1259305046
838,217,1259305057
837,217,1259305082
836,213,1259305090
836,215,1259305102
836,215,1259305114
838,216,1259305123
840,219,1259305135
841,225,1259305161
841,224,1259305168
841,225,1259305179
841,228,1259305193
841,229,1259305201
838,232,1259305212
836,233,1259305224
835,232,1259305235
836,232,1259305246
837,232,1259305256
837,232,1259305268
837,232,1259305279
838,232,1259305304
842,233,1259305312
842,235,1259305323
842,235,1259305335
842,235,1259305346
843,234,1259305356
843,233,1259305383
842,231,1259305390
842,231,1259305401
842,230,1259305415
843,230,1259305423
842,229,1259305435
842,229,1259305460
843,226,1259305468
846,223,1259305479
845,224,1259305491
845,223,1259305501
845,223,1259305512
845,222,1259305523
847,223,1259305538
848,222,1259305546
848,222,1259305556
848,223,1259305568
848,227,1259305579
849,230,1259305589
850,230,1259305615
850,230,1259305616
850,230,1259305623
852,229,1259305634
851,228,1259305647
851,229,1259305656
852,230,1259305668
852,228,1259305693
853,220,1259305701
852,220,1259305712
847,224,1259305724
846,224,1259305734
846,225,1259305745
849,227,1259305771
850,231,1259305779
850,233,1259305789
848,233,1259305803
845,235,1259305812
846,236,1259305822
846,236,1259305835
846,237,1259305845
845,236,1259305856
845,236,1259305882
849,234,1259305889
849,234,1259305901
848,235,1259305913
849,236,1259305922
850,237,1259305934
852,238,1259305961
850,239,1259305967
849,238,1259305993
851,237,1259306001
852,238,1259306012
854,241,1259306024
852,241,1259306034
848,240,1259306045
842,238,1259306071
686,187,1259306079
683,187,1259306089
676,186,1259306101
668,183,1259306112
663,182,1259306123
644,177,1259306150
641,175,1259306156
643,174,1259306182
644,173,1259306189
645,170,1259306200
644,171,1259306214
645,169,1259306222
647,168,1259306234
648,169,1259306261
647,171,1259306267
648,173,1259306293
648,175,1259306300
648,176,1259306312
644,173,1259306325
643,169,1259306334
642,169,1259306346
642,168,1259306356
641,168,1259306368
639,169,1259306379
638,170,1259306389
