X Gaze Data, Y Gaze Data, Time 
877,205,1259987270
881,210,1259987281
884,215,1259987298
892,224,1259987303
896,229,1259987330
916,255,1259987336
917,258,1259987362
916,261,1259987370
916,264,1259987381
916,264,1259987394
917,262,1259987403
909,267,1259987414
909,269,1259987426
912,266,1259987436
912,265,1259987448
913,265,1259987474
911,268,1259987481
911,270,1259987506
917,267,1259987514
919,268,1259987525
920,266,1259987538
918,269,1259987547
918,270,1259987558
918,271,1259987585
918,270,1259987591
917,270,1259987603
915,270,1259987614
911,269,1259987625
886,285,1259987636
879,290,1259987649
874,289,1259987658
871,290,1259987670
868,290,1259987681
866,291,1259987697
865,290,1259987703
864,290,1259987729
865,291,1259987736
866,289,1259987748
865,289,1259987761
863,289,1259987770
861,289,1259987781
860,291,1259987793
860,291,1259987803
864,291,1259987814
865,291,1259987825
869,291,1259987836
871,290,1259987847
871,290,1259987858
870,291,1259987872
871,293,1259987881
875,296,1259987891
877,302,1259987903
879,313,1259987914
880,313,1259987924
881,315,1259987952
880,320,1259987958
880,325,1259987969
880,325,1259987983
881,326,1259987991
880,326,1259988003
881,327,1259988014
881,331,1259988024
881,331,1259988036
884,330,1259988047
885,331,1259988061
886,331,1259988070
886,332,1259988081
886,333,1259988093
886,331,1259988103
885,326,1259988114
884,327,1259988126
883,327,1259988136
883,327,1259988147
885,326,1259988172
887,324,1259988173
887,325,1259988181
888,324,1259988191
888,324,1259988204
887,325,1259988214
887,325,1259988224
887,325,1259988251
887,326,1259988252
886,326,1259988257
885,326,1259988269
884,326,1259988282
884,325,1259988291
885,324,1259988303
885,324,1259988314
887,320,1259988324
887,320,1259988336
887,318,1259988347
886,317,1259988359
886,314,1259988369
884,317,1259988380
882,322,1259988391
882,322,1259988403
882,320,1259988414
883,320,1259988439
886,321,1259988447
887,322,1259988457
890,326,1259988471
891,326,1259988480
891,327,1259988491
891,326,1259988503
891,327,1259988514
891,326,1259988524
892,327,1259988551
893,335,1259988557
893,335,1259988569
894,332,1259988583
893,331,1259988591
894,332,1259988602
894,333,1259988615
894,334,1259988624
892,334,1259988636
891,333,1259988647
891,334,1259988657
891,334,1259988669
891,334,1259988694
892,335,1259988703
892,335,1259988714
893,335,1259988726
892,335,1259988736
892,335,1259988747
894,336,1259988758
894,336,1259988769
894,337,1259988780
893,336,1259988805
891,336,1259988813
891,334,1259988824
891,333,1259988836
891,333,1259988847
892,333,1259988857
892,333,1259988884
892,330,1259988890
892,328,1259988902
892,328,1259988916
892,327,1259988924
894,325,1259988935
893,325,1259988948
893,325,1259988957
892,328,1259988969
891,342,1259988994
890,347,1259989002
891,349,1259989013
892,351,1259989026
892,352,1259989035
892,352,1259989047
893,353,1259989057
895,354,1259989069
896,354,1259989080
896,355,1259989104
894,351,1259989113
892,348,1259989124
893,346,1259989136
895,343,1259989147
894,342,1259989157
894,341,1259989184
894,340,1259989190
894,341,1259989202
895,342,1259989215
896,344,1259989224
895,342,1259989236
895,344,1259989247
898,348,1259989263
898,349,1259989269
897,345,1259989294
895,342,1259989302
894,341,1259989313
893,341,1259989323
892,339,1259989335
892,338,1259989346
891,338,1259989371
891,338,1259989380
890,340,1259989390
889,343,1259989403
884,355,1259989413
883,356,1259989423
883,355,1259989451
884,349,1259989457
882,348,1259989483
882,343,1259989490
884,342,1259989502
886,341,1259989513
887,346,1259989523
886,346,1259989535
887,347,1259989561
886,348,1259989568
885,348,1259989580
885,348,1259989593
885,348,1259989602
887,351,1259989613
887,352,1259989625
890,354,1259989635
889,355,1259989646
888,354,1259989657
889,355,1259989668
889,354,1259989680
887,351,1259989705
806,350,1259989713
737,348,1259989736
730,336,1259989746
721,325,1259989756
774,320,1259989768
727,315,1259989784
760,318,1259989790
776,286,1259989816
781,284,1259989823
776,285,1259989835
773,286,1259989848
