X Gaze Data, Y Gaze Data, Time 
482,33,1260652386
483,33,1260652396
484,33,1260652407
485,33,1260652418
485,35,1260652429
486,35,1260652440
487,35,1260652465
488,33,1260652474
489,33,1260652484
494,32,1260652497
493,32,1260652507
496,41,1260652517
498,40,1260652529
524,60,1260652540
604,125,1260652551
657,165,1260652577
730,223,1260652584
752,241,1260652596
777,259,1260652609
790,271,1260652617
794,275,1260652629
793,278,1260652641
793,278,1260652650
794,279,1260652662
795,281,1260652673
794,284,1260652684
792,290,1260652695
792,293,1260652721
785,300,1260652729
783,303,1260652740
783,303,1260652752
783,304,1260652762
782,305,1260652773
782,305,1260652783
781,303,1260652798
781,300,1260652806
779,298,1260652817
778,298,1260652830
778,299,1260652840
779,300,1260652850
779,300,1260652862
779,302,1260652873
780,302,1260652883
781,304,1260652910
784,303,1260652917
784,303,1260652928
784,303,1260652942
783,303,1260652950
783,301,1260652962
783,302,1260652989
783,304,1260652995
783,304,1260653021
783,307,1260653029
784,309,1260653040
786,309,1260653052
787,308,1260653062
789,308,1260653073
790,307,1260653084
791,306,1260653095
791,303,1260653106
791,302,1260653132
791,303,1260653140
791,301,1260653164
790,301,1260653173
790,302,1260653183
790,303,1260653196
791,303,1260653206
791,303,1260653216
793,303,1260653243
795,317,1260653250
818,386,1260653262
821,395,1260653273
825,407,1260653290
826,409,1260653295
828,413,1260653321
835,424,1260653329
835,425,1260653339
837,420,1260653353
837,420,1260653362
837,417,1260653373
837,417,1260653383
835,416,1260653395
834,417,1260653406
831,417,1260653417
829,419,1260653428
829,418,1260653439
831,418,1260653450
851,414,1260653465
855,413,1260653473
858,412,1260653483
868,407,1260653496
872,405,1260653506
874,404,1260653516
871,406,1260653528
874,404,1260653544
871,405,1260653550
869,403,1260653576
871,402,1260653583
870,402,1260653595
869,403,1260653608
869,403,1260653616
870,402,1260653628
882,399,1260653639
885,400,1260653655
884,400,1260653661
885,400,1260653687
885,399,1260653695
881,399,1260653706
881,398,1260653719
881,396,1260653728
882,396,1260653740
881,396,1260653750
881,396,1260653762
880,394,1260653773
878,395,1260653797
878,396,1260653807
878,396,1260653816
879,397,1260653829
878,399,1260653840
878,399,1260653850
878,399,1260653875
877,399,1260653883
875,399,1260653895
876,399,1260653907
875,399,1260653916
876,401,1260653928
875,402,1260653939
875,402,1260653955
875,402,1260653961
877,402,1260653986
876,400,1260653995
874,399,1260654006
875,400,1260654017
874,400,1260654028
873,402,1260654039
872,403,1260654065
872,404,1260654072
871,404,1260654097
872,403,1260654105
872,403,1260654116
873,402,1260654128
873,404,1260654139
876,407,1260654149
876,408,1260654161
876,407,1260654174
876,407,1260654183
876,407,1260654195
879,410,1260654220
879,413,1260654228
878,412,1260654239
878,412,1260654252
878,412,1260654261
877,410,1260654272
877,410,1260654283
876,408,1260654294
875,407,1260654305
875,405,1260654331
876,404,1260654332
876,405,1260654339
876,405,1260654349
875,406,1260654362
874,406,1260654372
874,405,1260654382
875,404,1260654409
873,407,1260654416
873,407,1260654427
872,410,1260654441
872,411,1260654449
873,413,1260654461
872,414,1260654473
870,416,1260654482
868,416,1260654494
868,416,1260654521
867,417,1260654528
867,414,1260654539
867,410,1260654552
868,399,1260654561
869,401,1260654572
872,404,1260654582
872,406,1260654598
872,406,1260654605
876,405,1260654615
878,407,1260654629
878,407,1260654638
879,409,1260654649
879,410,1260654676
880,410,1260654682
882,409,1260654708
884,407,1260654716
883,407,1260654727
883,408,1260654739
883,408,1260654749
882,409,1260654761
880,409,1260654786
875,407,1260654794
874,408,1260654805
873,409,1260654817
872,408,1260654827
870,407,1260654838
867,406,1260654864
864,408,1260654872
864,407,1260654882
866,405,1260654894
867,403,1260654910
865,403,1260654915
865,405,1260654927
863,409,1260654941
867,407,1260654949
871,408,1260654961
875,408,1260654973
