X Gaze Data, Y Gaze Data, Time 
774,333,1260226611
775,332,1260226622
775,333,1260226648
776,328,1260226655
777,327,1260226666
777,327,1260226678
777,327,1260226689
777,327,1260226699
777,326,1260226711
778,326,1260226722
778,325,1260226732
778,325,1260226759
776,324,1260226765
777,324,1260226777
778,324,1260226791
778,325,1260226799
778,325,1260226811
778,326,1260226823
777,326,1260226832
776,327,1260226844
776,326,1260226871
773,324,1260226878
773,325,1260226903
772,324,1260226911
772,323,1260226922
774,322,1260226934
776,321,1260226944
777,323,1260226955
778,323,1260226981
781,325,1260226988
782,323,1260226999
782,320,1260227011
783,319,1260227022
783,320,1260227032
784,320,1260227058
784,320,1260227065
784,323,1260227077
784,324,1260227090
784,323,1260227099
783,323,1260227110
783,323,1260227122
782,324,1260227132
781,326,1260227144
781,325,1260227155
781,324,1260227169
780,325,1260227177
780,326,1260227188
781,326,1260227201
779,326,1260227210
781,326,1260227222
787,324,1260227233
812,320,1260227244
852,321,1260227255
868,321,1260227281
881,323,1260227288
892,324,1260227313
918,326,1260227322
917,326,1260227332
916,328,1260227344
918,328,1260227355
921,326,1260227365
921,324,1260227377
919,323,1260227388
919,324,1260227397
915,335,1260227424
914,329,1260227432
914,331,1260227443
916,329,1260227456
917,331,1260227465
914,332,1260227477
914,332,1260227504
915,332,1260227510
916,334,1260227535
915,334,1260227544
912,351,1260227555
911,357,1260227567
911,362,1260227577
911,362,1260227588
910,364,1260227599
909,364,1260227610
909,365,1260227621
909,365,1260227647
911,362,1260227654
911,363,1260227665
911,362,1260227677
912,362,1260227688
913,360,1260227700
913,359,1260227710
914,360,1260227726
914,359,1260227731
914,359,1260227758
914,359,1260227765
910,357,1260227777
911,356,1260227788
911,356,1260227804
910,356,1260227810
910,356,1260227835
910,358,1260227844
910,358,1260227854
911,357,1260227867
912,357,1260227877
911,358,1260227888
910,362,1260227899
910,364,1260227910
912,365,1260227921
915,364,1260227947
916,366,1260227955
916,367,1260227979
916,369,1260227988
910,377,1260227998
905,384,1260228010
905,382,1260228021
907,379,1260228031
916,374,1260228058
915,371,1260228065
914,368,1260228076
914,367,1260228090
915,362,1260228098
913,358,1260228110
912,358,1260228122
913,359,1260228131
911,361,1260228143
911,361,1260228170
910,363,1260228177
909,364,1260228202
907,368,1260228210
907,368,1260228221
907,368,1260228234
907,365,1260228245
906,360,1260228254
912,361,1260228265
915,361,1260228277
917,361,1260228288
918,360,1260228313
916,360,1260228321
915,360,1260228331
915,361,1260228345
916,361,1260228354
916,363,1260228364
915,363,1260228377
915,364,1260228387
915,364,1260228398
914,364,1260228424
912,362,1260228431
910,360,1260228443
909,362,1260228456
908,364,1260228464
908,363,1260228476
909,364,1260228503
911,363,1260228509
912,364,1260228520
913,366,1260228534
912,367,1260228543
912,366,1260228554
912,366,1260228566
913,364,1260228576
913,365,1260228587
912,366,1260228613
913,365,1260228621
913,365,1260228631
914,364,1260228643
918,358,1260228659
921,357,1260228664
920,357,1260228690
912,357,1260228698
911,357,1260228709
910,358,1260228721
907,362,1260228731
908,364,1260228743
908,364,1260228768
909,364,1260228776
909,364,1260228787
909,364,1260228800
908,366,1260228810
908,367,1260228821
909,366,1260228832
910,365,1260228843
910,364,1260228854
909,364,1260228878
908,366,1260228887
908,371,1260228897
909,371,1260228909
909,371,1260228925
910,371,1260228931
909,372,1260228943
909,372,1260228957
909,372,1260228964
910,368,1260228976
910,368,1260228989
911,368,1260228997
912,369,1260229009
914,369,1260229021
918,372,1260229031
916,371,1260229043
918,372,1260229054
917,373,1260229064
911,375,1260229076
906,380,1260229087
904,382,1260229098
904,382,1260229110
906,376,1260229120
906,378,1260229147
843,375,1260229153
813,379,1260229164
743,395,1260229178
783,409,1260229187
713,425,1260229197
745,440,1260229213
785,454,1260229224
727,513,1260229231
