X Gaze Data, Y Gaze Data, Time 
723,-48,1260434161
722,-46,1260434172
722,-45,1260434185
723,-44,1260434194
723,-41,1260434206
721,-43,1260434216
716,-42,1260434232
669,-46,1260434239
556,-55,1260434265
506,-59,1260434272
480,-62,1260434297
452,-61,1260434305
442,-59,1260434316
440,-59,1260434328
440,-60,1260434339
442,-61,1260434349
442,-61,1260434375
442,-60,1260434376
443,-58,1260434382
443,-57,1260434394
443,-56,1260434407
443,-58,1260434416
451,-50,1260434427
456,-45,1260434439
454,-47,1260434449
730,179,1260434461
824,259,1260434486
955,389,1260434493
973,403,1260434505
997,418,1260434517
997,416,1260434527
999,418,1260434538
1010,408,1260434549
1023,416,1260434559
733,398,1260434695
722,355,1260434721
723,347,1260434722
723,343,1260434730
723,342,1260434741
723,342,1260434752
718,343,1260434763
715,343,1260434774
714,344,1260434784
714,344,1260434796
717,346,1260434807
717,348,1260434831
717,348,1260434832
717,348,1260434841
717,354,1260434851
718,355,1260434864
719,356,1260434874
720,356,1260434884
719,357,1260434911
712,356,1260434917
712,355,1260434930
714,353,1260434943
715,353,1260434951
713,354,1260434963
713,355,1260434975
713,356,1260434984
714,357,1260434996
719,357,1260435007
719,357,1260435022
719,357,1260435030
717,358,1260435054
716,358,1260435055
715,359,1260435063
717,359,1260435073
716,359,1260435086
714,365,1260435096
714,365,1260435107
714,362,1260435117
714,360,1260435129
714,359,1260435140
713,359,1260435151
712,359,1260435166
712,359,1260435174
712,359,1260435199
711,360,1260435207
711,361,1260435217
713,361,1260435229
714,360,1260435240
714,361,1260435251
715,361,1260435277
716,364,1260435278
717,364,1260435284
717,367,1260435296
719,367,1260435309
719,367,1260435317
719,367,1260435329
718,366,1260435341
718,366,1260435351
718,366,1260435363
715,366,1260435388
715,364,1260435396
713,364,1260435407
711,364,1260435420
710,363,1260435429
710,363,1260435441
710,361,1260435451
714,358,1260435462
715,357,1260435473
715,357,1260435499
715,357,1260435500
715,356,1260435507
716,355,1260435519
716,353,1260435531
716,352,1260435540
713,350,1260435550
712,351,1260435576
713,351,1260435577
734,350,1260435584
771,342,1260435596
792,338,1260435607
822,334,1260435617
838,332,1260435629
853,330,1260435640
864,329,1260435654
886,326,1260435663
886,326,1260435673
885,326,1260435686
885,327,1260435695
886,331,1260435706
888,332,1260435718
889,335,1260435729
888,336,1260435740
887,335,1260435765
890,331,1260435773
892,332,1260435784
893,331,1260435795
894,332,1260435806
894,331,1260435817
894,332,1260435829
894,331,1260435840
895,332,1260435851
894,332,1260435877
893,335,1260435884
887,349,1260435896
887,355,1260435906
886,357,1260435917
886,357,1260435928
886,357,1260435941
889,362,1260435950
889,362,1260435962
889,361,1260435973
889,361,1260435983
889,360,1260435995
889,360,1260436021
890,360,1260436022
891,361,1260436029
891,361,1260436039
891,361,1260436052
893,358,1260436062
894,358,1260436073
895,360,1260436084
896,361,1260436095
896,359,1260436106
896,357,1260436117
895,356,1260436132
894,354,1260436139
893,353,1260436164
893,354,1260436173
893,354,1260436183
892,355,1260436196
891,355,1260436207
892,351,1260436217
892,351,1260436228
892,353,1260436244
891,353,1260436250
891,354,1260436276
891,354,1260436283
890,354,1260436295
887,354,1260436308
886,355,1260436316
887,355,1260436328
886,355,1260436340
889,356,1260436350
891,355,1260436361
892,354,1260436373
892,352,1260436386
893,354,1260436395
892,355,1260436406
892,358,1260436418
891,359,1260436428
890,359,1260436439
886,359,1260436450
885,359,1260436461
884,359,1260436473
883,357,1260436483
881,355,1260436497
882,354,1260436506
882,354,1260436516
882,352,1260436529
883,352,1260436539
883,352,1260436549
884,354,1260436576
886,357,1260436583
884,357,1260436595
884,357,1260436608
885,358,1260436616
885,359,1260436628
885,360,1260436655
883,359,1260436661
883,360,1260436687
881,356,1260436695
883,355,1260436706
884,355,1260436718
886,354,1260436728
887,354,1260436739
889,352,1260436765
