X Gaze Data, Y Gaze Data, Time 
738,285,1260096041
742,286,1260096054
743,285,1260096063
742,283,1260096074
743,283,1260096085
744,283,1260096096
743,284,1260096107
742,286,1260096118
741,286,1260096129
741,286,1260096140
741,284,1260096151
742,281,1260096163
743,280,1260096173
744,279,1260096183
745,280,1260096195
748,276,1260096207
750,272,1260096218
750,273,1260096229
750,274,1260096242
752,270,1260096250
751,271,1260096263
745,275,1260096274
735,283,1260096284
797,287,1260096296
806,292,1260096322
829,302,1260096329
833,303,1260096340
835,304,1260096351
840,304,1260096363
867,307,1260096374
868,302,1260096399
866,305,1260096407
873,305,1260096417
871,308,1260096430
870,312,1260096440
870,312,1260096451
870,311,1260096477
874,309,1260096484
873,308,1260096496
873,309,1260096508
872,309,1260096517
873,308,1260096529
873,309,1260096555
873,309,1260096563
873,314,1260096573
874,316,1260096587
874,317,1260096596
875,315,1260096606
875,315,1260096619
876,314,1260096629
876,315,1260096640
875,315,1260096651
875,315,1260096662
874,316,1260096673
872,318,1260096699
870,327,1260096707
871,325,1260096731
869,322,1260096740
871,322,1260096750
872,321,1260096763
872,319,1260096773
872,319,1260096783
871,321,1260096809
872,327,1260096817
872,326,1260096829
870,325,1260096840
867,322,1260096850
867,322,1260096862
870,321,1260096888
873,321,1260096896
874,321,1260096906
874,322,1260096919
874,323,1260096929
872,324,1260096940
870,325,1260096951
869,324,1260096962
864,319,1260096973
865,318,1260096999
865,316,1260097006
866,318,1260097017
865,318,1260097030
866,317,1260097040
866,315,1260097050
866,314,1260097062
864,317,1260097073
867,320,1260097083
867,320,1260097110
869,323,1260097117
871,323,1260097129
872,322,1260097142
873,323,1260097150
873,322,1260097162
872,321,1260097174
872,320,1260097184
872,320,1260097195
871,320,1260097206
870,319,1260097222
869,322,1260097228
867,321,1260097239
866,322,1260097253
864,321,1260097262
866,318,1260097273
866,317,1260097285
867,317,1260097295
868,318,1260097306
869,318,1260097317
872,320,1260097328
872,321,1260097339
873,322,1260097364
874,320,1260097373
873,320,1260097383
872,320,1260097395
870,320,1260097411
870,319,1260097416
867,316,1260097429
867,316,1260097442
865,315,1260097450
864,317,1260097461
863,319,1260097473
861,320,1260097483
861,322,1260097495
862,325,1260097521
863,325,1260097529
859,324,1260097540
860,325,1260097551
859,323,1260097562
860,324,1260097573
860,323,1260097583
860,324,1260097595
859,324,1260097606
859,324,1260097630
859,324,1260097639
859,321,1260097650
860,320,1260097662
859,320,1260097672
859,321,1260097683
858,321,1260097710
856,323,1260097716
858,324,1260097728
858,323,1260097742
858,321,1260097750
858,321,1260097762
859,321,1260097773
859,321,1260097783
859,321,1260097795
858,323,1260097819
855,324,1260097829
854,325,1260097839
852,327,1260097851
848,329,1260097861
852,322,1260097872
852,321,1260097883
854,320,1260097895
855,319,1260097906
855,318,1260097916
855,316,1260097929
853,319,1260097939
853,321,1260097949
855,320,1260097977
858,327,1260097983
857,327,1260097995
856,327,1260098006
856,327,1260098016
856,327,1260098028
855,327,1260098040
854,326,1260098050
854,327,1260098062
854,330,1260098072
856,333,1260098086
855,335,1260098095
855,336,1260098106
855,336,1260098118
855,336,1260098128
856,336,1260098139
858,331,1260098165
860,324,1260098172
861,322,1260098183
862,321,1260098213
862,322,1260098216
862,328,1260098229
860,335,1260098239
859,336,1260098249
859,339,1260098262
857,334,1260098276
856,330,1260098283
856,330,1260098295
856,330,1260098308
856,331,1260098316
855,331,1260098328
852,329,1260098340
851,331,1260098349
852,332,1260098361
855,333,1260098388
854,333,1260098395
850,333,1260098420
851,332,1260098428
850,332,1260098439
851,332,1260098449
849,332,1260098461
850,332,1260098472
849,333,1260098484
849,333,1260098494
849,333,1260098506
849,334,1260098516
851,335,1260098532
850,349,1260098539
849,350,1260098564
853,343,1260098572
853,341,1260098582
853,341,1260098595
