X Gaze Data, Y Gaze Data, Time 
614,349,1260401594
612,352,1260401605
613,351,1260401632
614,349,1260401638
614,348,1260401650
614,347,1260401661
613,347,1260401671
614,347,1260401683
614,346,1260401696
614,346,1260401705
613,346,1260401717
612,346,1260401728
610,345,1260401743
610,346,1260401749
609,346,1260401775
607,345,1260401783
607,345,1260401794
605,340,1260401807
605,339,1260401816
604,338,1260401827
604,340,1260401838
604,340,1260401854
607,341,1260401861
609,343,1260401871
612,345,1260401886
612,345,1260401894
612,346,1260401904
609,347,1260401918
609,348,1260401927
609,349,1260401938
611,349,1260401950
612,348,1260401960
612,347,1260401971
612,348,1260401983
613,348,1260401997
614,351,1260402005
615,352,1260402016
613,353,1260402029
612,353,1260402038
611,353,1260402049
610,353,1260402061
612,352,1260402071
612,352,1260402082
612,350,1260402109
614,350,1260402116
614,351,1260402127
613,351,1260402140
613,353,1260402149
612,354,1260402160
611,353,1260402172
611,352,1260402183
612,352,1260402193
611,351,1260402219
611,351,1260402227
610,353,1260402238
610,353,1260402251
609,352,1260402260
609,352,1260402271
610,352,1260402283
608,351,1260402294
606,351,1260402304
607,351,1260402316
606,351,1260402330
607,352,1260402338
607,352,1260402349
607,351,1260402362
607,352,1260402371
608,352,1260402382
609,354,1260402394
613,360,1260402404
613,362,1260402416
612,362,1260402441
612,357,1260402449
612,357,1260402460
611,358,1260402473
611,357,1260402482
611,358,1260402494
612,358,1260402505
614,357,1260402516
649,350,1260402527
763,334,1260402552
833,326,1260402560
858,323,1260402571
874,322,1260402582
905,317,1260402593
916,316,1260402604
920,316,1260402630
923,317,1260402637
923,317,1260402649
924,316,1260402660
924,316,1260402675
923,315,1260402683
923,315,1260402693
923,315,1260402706
922,314,1260402716
921,313,1260402727
921,313,1260402752
920,314,1260402760
917,317,1260402771
896,337,1260402784
891,343,1260402793
895,339,1260402804
895,339,1260402830
894,345,1260402837
893,346,1260402849
888,350,1260402861
888,351,1260402871
888,351,1260402882
889,352,1260402908
887,351,1260402915
886,351,1260402926
886,352,1260402937
885,353,1260402949
886,355,1260402960
886,356,1260402985
883,360,1260402993
884,361,1260403004
885,360,1260403015
888,361,1260403026
889,362,1260403037
889,361,1260403049
889,360,1260403059
890,361,1260403070
893,360,1260403097
905,364,1260403104
913,365,1260403115
914,362,1260403128
914,361,1260403137
915,360,1260403148
915,360,1260403175
911,360,1260403182
910,361,1260403193
911,360,1260403206
912,358,1260403215
913,357,1260403226
913,357,1260403237
913,362,1260403248
914,364,1260403259
914,365,1260403270
914,365,1260403283
913,366,1260403293
913,366,1260403304
913,367,1260403331
913,367,1260403337
913,367,1260403362
910,361,1260403370
910,362,1260403382
910,362,1260403393
911,364,1260403409
912,366,1260403415
911,365,1260403441
910,366,1260403448
907,364,1260403459
908,365,1260403471
906,362,1260403486
905,360,1260403493
905,359,1260403517
908,358,1260403526
908,359,1260403537
907,364,1260403564
906,368,1260403570
907,369,1260403596
908,368,1260403603
910,368,1260403615
914,361,1260403627
914,360,1260403637
914,360,1260403648
905,367,1260403659
905,368,1260403670
906,368,1260403682
907,369,1260403693
907,371,1260403705
909,371,1260403715
910,371,1260403726
912,370,1260403752
912,368,1260403759
911,369,1260403770
909,370,1260403783
909,370,1260403793
906,372,1260403804
895,373,1260403815
795,385,1260403830
665,400,1260403837
595,405,1260403848
543,408,1260403861
480,413,1260403870
431,417,1260403882
382,422,1260403908
187,435,1260403915
185,434,1260403926
184,435,1260403940
184,434,1260403948
183,435,1260403959
183,438,1260403971
182,436,1260403982
180,435,1260403993
180,436,1260404018
178,435,1260404026
175,436,1260404038
175,435,1260404049
174,436,1260404059
177,441,1260404070
187,445,1260404096
196,445,1260404103
204,446,1260404115
211,448,1260404127
215,448,1260404136
228,450,1260404148
230,450,1260404159
231,450,1260404170
