X Gaze Data, Y Gaze Data, Time 
920,546,143863099
920,546,143863108
918,545,143863118
918,544,143863144
920,544,143863151
921,544,143863163
922,543,143863174
924,542,143863190
925,542,143863197
925,542,143863208
925,541,143863218
926,541,143863230
926,542,143863241
927,543,143863252
929,543,143863263
930,543,143863274
930,543,143863300
928,550,143863308
929,550,143863318
929,551,143863331
928,550,143863341
928,550,143863351
927,551,143863363
925,550,143863377
924,549,143863385
922,547,143863396
921,548,143863424
922,545,143863430
923,544,143863454
924,543,143863464
925,543,143863486
924,544,143863493
924,544,143863503
924,543,143863509
924,542,143863518
924,542,143863531
928,543,143863547
929,543,143863552
929,542,143863579
929,543,143863586
928,544,143863596
928,545,143863609
928,545,143863618
927,546,143863629
927,547,143863655
927,546,143863663
928,547,143863674
929,547,143863686
930,546,143863696
930,545,143863707
931,546,143863718
931,546,143863729
931,546,143863740
932,547,143863751
934,549,143863764
933,552,143863774
934,552,143863784
932,550,143863811
932,551,143863818
932,551,143863843
932,549,143863851
925,539,143863863
919,524,143863889
910,510,143863896
909,507,143863907
909,502,143863921
910,504,143863929
910,503,143863941
909,502,143863951
909,503,143863963
902,506,143863974
902,506,143863998
904,508,143864008
903,509,143864018
901,510,143864029
900,510,143864045
899,510,143864051
899,510,143864062
901,513,143864075
901,513,143864084
903,512,143864096
904,510,143864122
905,512,143864129
905,512,143864140
905,511,143864153
904,509,143864162
903,509,143864173
903,509,143864184
903,509,143864196
903,508,143864207
904,507,143864218
904,507,143864230
904,507,143864240
904,507,143864251
905,510,143864277
904,509,143864284
904,509,143864296
903,508,143864309
903,509,143864318
903,510,143864329
903,510,143864340
903,511,143864351
903,510,143864363
903,510,143864374
902,512,143864386
903,512,143864396
904,512,143864407
905,511,143864418
905,510,143864431
904,509,143864440
905,509,143864451
906,510,143864463
907,510,143864473
907,511,143864484
907,517,143864495
906,518,143864510
905,519,143864517
904,521,143864529
904,521,143864541
904,519,143864551
904,518,143864562
903,517,143864573
904,516,143864588
904,515,143864595
904,514,143864606
904,513,143864619
904,512,143864629
904,511,143864640
907,509,143864652
907,507,143864662
908,506,143864673
907,506,143864684
908,506,143864698
908,506,143864707
909,505,143864717
908,504,143864744
906,503,143864750
906,503,143864762
906,503,143864773
906,504,143864784
907,502,143864795
907,503,143864822
905,500,143864829
906,500,143864840
906,504,143864853
906,505,143864862
907,505,143864873
907,506,143864884
908,506,143864900
909,504,143864906
909,505,143864932
910,503,143864940
910,502,143864950
910,501,143864963
909,502,143864973
908,503,143864984
908,503,143864995
909,501,143865010
908,501,143865017
908,504,143865028
908,505,143865040
909,506,143865056
909,505,143865062
910,504,143865073
912,503,143865088
910,501,143865095
909,498,143865106
908,500,143865119
908,498,143865129
907,500,143865140
906,502,143865165
908,502,143865173
907,502,143865184
906,503,143865196
906,503,143865206
907,500,143865217
907,500,143865243
906,500,143865250
906,500,143865261
906,501,143865273
906,501,143865289
908,501,143865295
909,504,143865306
911,507,143865321
911,506,143865329
911,505,143865340
911,505,143865350
911,505,143865362
910,504,143865373
910,504,143865384
910,504,143865399
906,507,143865406
907,507,143865431
907,505,143865440
907,505,143865450
907,505,143865462
907,508,143865478
907,510,143865483
906,508,143865495
905,505,143865509
905,505,143865516
905,506,143865528
905,507,143865541
903,510,143865550
902,509,143865561
902,509,143865588
901,507,143865595
901,507,143865606
900,507,143865619
898,507,143865627
