X Gaze Data, Y Gaze Data, Time 
875,384,1260260309
875,385,1260260321
875,385,1260260335
877,390,1260260343
878,391,1260260355
878,392,1260260367
878,389,1260260376
879,390,1260260388
879,390,1260260399
879,393,1260260409
879,393,1260260422
878,393,1260260447
879,390,1260260454
880,391,1260260479
880,392,1260260488
879,394,1260260499
880,395,1260260511
880,396,1260260521
880,395,1260260532
881,394,1260260543
881,395,1260260554
881,395,1260260565
882,395,1260260576
885,396,1260260591
885,396,1260260599
885,396,1260260609
885,396,1260260622
885,396,1260260632
885,396,1260260643
885,395,1260260669
886,400,1260260676
886,404,1260260688
886,404,1260260700
883,403,1260260709
884,402,1260260721
884,402,1260260748
881,399,1260260754
879,398,1260260780
874,397,1260260787
874,397,1260260798
876,398,1260260810
878,398,1260260821
878,399,1260260832
877,399,1260260858
878,400,1260260865
878,400,1260260876
878,399,1260260889
877,400,1260260899
873,400,1260260909
875,400,1260260921
875,399,1260260932
876,399,1260260942
876,399,1260260954
875,399,1260260968
875,399,1260260976
875,400,1260260989
879,403,1260260999
879,403,1260261009
879,403,1260261021
878,402,1260261032
877,399,1260261045
877,399,1260261054
877,399,1260261065
876,399,1260261077
876,399,1260261087
876,401,1260261098
875,401,1260261124
875,403,1260261132
875,404,1260261142
874,403,1260261156
873,403,1260261165
872,403,1260261175
872,403,1260261187
871,402,1260261203
872,402,1260261209
872,401,1260261221
875,396,1260261232
877,392,1260261242
878,390,1260261254
875,391,1260261280
873,390,1260261287
875,388,1260261298
876,388,1260261312
877,388,1260261320
879,388,1260261331
879,389,1260261343
879,389,1260261354
874,392,1260261365
868,398,1260261391
869,400,1260261398
872,400,1260261409
870,403,1260261422
872,404,1260261432
874,404,1260261442
877,403,1260261468
875,405,1260261475
874,405,1260261487
874,405,1260261500
876,401,1260261509
878,401,1260261520
878,402,1260261532
879,401,1260261542
879,402,1260261554
878,399,1260261580
878,399,1260261587
880,401,1260261598
881,401,1260261612
879,402,1260261620
878,401,1260261632
878,401,1260261642
879,402,1260261654
879,402,1260261665
881,404,1260261676
882,406,1260261687
882,406,1260261698
883,408,1260261724
882,411,1260261731
882,413,1260261756
881,410,1260261765
879,410,1260261775
879,410,1260261788
886,416,1260261798
889,417,1260261808
889,417,1260261835
889,417,1260261842
889,417,1260261854
894,421,1260261867
894,421,1260261875
892,419,1260261887
892,418,1260261899
893,418,1260261908
893,419,1260261920
891,420,1260261947
888,424,1260261953
886,422,1260261979
884,421,1260261986
883,420,1260261998
883,419,1260262008
883,419,1260262020
885,419,1260262031
885,418,1260262042
889,419,1260262053
889,419,1260262064
889,420,1260262075
888,421,1260262090
887,425,1260262098
886,424,1260262108
887,424,1260262122
888,425,1260262131
886,428,1260262142
885,428,1260262154
884,427,1260262164
885,424,1260262175
892,420,1260262202
892,418,1260262208
890,420,1260262233
887,422,1260262241
886,423,1260262253
888,423,1260262265
888,423,1260262275
889,424,1260262286
890,425,1260262312
893,427,1260262320
893,427,1260262331
893,426,1260262344
893,424,1260262353
893,424,1260262364
893,425,1260262390
892,427,1260262398
891,426,1260262408
890,425,1260262422
890,423,1260262431
888,424,1260262441
887,423,1260262467
886,422,1260262475
886,421,1260262487
888,421,1260262499
888,422,1260262508
888,422,1260262520
888,423,1260262546
883,429,1260262553
883,429,1260262564
885,428,1260262574
884,429,1260262586
883,426,1260262597
882,424,1260262609
882,424,1260262619
878,422,1260262630
875,423,1260262656
876,424,1260262664
876,423,1260262675
874,421,1260262686
874,422,1260262703
876,422,1260262709
878,422,1260262735
880,423,1260262741
880,423,1260262753
879,423,1260262766
878,425,1260262774
878,425,1260262786
879,430,1260262798
881,435,1260262808
881,436,1260262819
885,435,1260262845
885,435,1260262853
884,435,1260262864
884,435,1260262877
882,434,1260262886
883,434,1260262897
883,434,1260262908
