X Gaze Data, Y Gaze Data, Time 
860,326,145386084
859,324,145386095
858,322,145386106
859,323,145386131
859,323,145386139
861,322,145386150
861,322,145386162
861,322,145386172
863,324,145386183
863,325,145386195
867,340,145386208
933,417,145386217
937,422,145386228
939,425,145386254
944,432,145386261
944,432,145386286
970,464,145386296
970,465,145386313
970,465,145386317
970,465,145386333
970,464,145386341
969,463,145386350
969,462,145386363
968,463,145386373
968,463,145386384
968,466,145386409
968,469,145386417
968,468,145386428
969,468,145386440
969,468,145386450
969,468,145386461
969,468,145386487
968,467,145386494
968,467,145386505
968,467,145386518
967,468,145386528
967,468,145386538
966,468,145386551
966,468,145386565
965,468,145386572
966,468,145386583
965,468,145386596
966,468,145386605
966,468,145386617
967,466,145386643
944,454,145386650
894,424,145386662
892,423,145386671
887,420,145386683
884,419,145386695
882,417,145386705
880,416,145386720
875,413,145386728
876,414,145386738
875,414,145386751
875,414,145386761
875,414,145386771
872,416,145386798
871,415,145386805
871,415,145386817
872,416,145386830
871,416,145386838
872,416,145386850
872,416,145386876
872,416,145386883
872,417,145386895
872,417,145386907
872,417,145386916
871,416,145386928
870,417,145386953
868,419,145386961
868,419,145386971
869,420,145386984
869,420,145386995
868,420,145387005
866,419,145387031
866,420,145387038
866,421,145387050
866,421,145387063
865,421,145387071
867,422,145387083
867,422,145387109
865,421,145387116
865,422,145387128
865,421,145387140
866,421,145387150
867,421,145387161
868,421,145387186
868,422,145387194
868,423,145387204
868,424,145387218
867,426,145387228
868,426,145387238
868,426,145387250
868,426,145387261
867,422,145387271
867,422,145387283
867,422,145387294
867,422,145387310
867,421,145387316
867,422,145387327
867,422,145387341
868,421,145387349
868,421,145387361
868,421,145387372
868,421,145387383
868,421,145387394
868,421,145387418
868,421,145387427
869,421,145387438
869,422,145387465
868,418,145387471
868,417,145387483
868,417,145387496
867,416,145387504
867,416,145387516
867,416,145387527
867,416,145387542
867,416,145387550
867,416,145387561
867,415,145387573
867,415,145387583
865,416,145387594
865,416,145387605
865,417,145387620
864,418,145387627
864,418,145387638
864,418,145387650
863,418,145387661
863,418,145387671
864,418,145387683
865,417,145387697
866,417,145387704
866,417,145387716
866,414,145387727
866,414,145387738
865,414,145387749
865,415,145387760
865,416,145387775
865,416,145387783
865,416,145387794
865,416,145387806
865,417,145387816
865,417,145387827
865,417,145387837
864,417,145387853
864,417,145387860
864,418,145387871
864,418,145387884
864,418,145387894
864,418,145387904
865,419,145387930
865,420,145387937
864,423,145387949
864,424,145387976
865,424,145387983
864,425,145387994
864,425,145388004
862,425,145388016
860,425,145388027
861,426,145388037
861,426,145388049
863,426,145388060
864,427,145388085
864,426,145388093
863,426,145388104
864,426,145388116
865,426,145388127
863,427,145388137
863,427,145388163
864,428,145388170
864,428,145388182
865,429,145388193
865,431,145388203
865,433,145388216
865,434,145388227
865,434,145388240
865,434,145388249
863,432,145388260
863,431,145388271
863,431,145388282
863,432,145388294
862,433,145388318
864,434,145388327
864,435,145388337
864,435,145388349
864,436,145388365
864,438,145388371
863,439,145388382
863,440,145388396
862,442,145388404
863,442,145388415
863,442,145388443
863,440,145388448
864,440,145388460
864,439,145388473
865,441,145388482
865,440,145388493
866,441,145388504
866,442,145388515
866,443,145388527
866,444,145388552
867,443,145388560
867,442,145388570
867,440,145388584
867,440,145388593
866,441,145388603
866,441,145388615
865,442,145388627
865,443,145388637
