X Gaze Data, Y Gaze Data, Time 
753,737,144290445
751,737,144290456
751,738,144290467
752,740,144290478
753,744,144290491
752,743,144290500
779,722,144290511
784,719,144290537
787,717,144290544
789,715,144290556
799,711,144290567
803,709,144290578
805,709,144290591
808,707,144290599
809,707,144290613
810,708,144290622
810,709,144290634
809,711,144290660
810,712,144290666
810,710,144290678
807,708,144290692
806,708,144290702
804,708,144290711
804,708,144290724
803,708,144290740
803,712,144290744
805,716,144290767
806,716,144290772
807,717,144290778
811,716,144290792
823,699,144290804
850,622,144290811
863,574,144290823
865,565,144290834
867,558,144290844
869,550,144290856
871,544,144290880
884,488,144290889
881,489,144290899
882,488,144290926
882,490,144290933
882,491,144290944
884,490,144290958
885,490,144290967
885,490,144290977
886,489,144290989
885,489,144290999
885,488,144291011
885,487,144291022
887,485,144291035
886,485,144291044
887,485,144291056
886,485,144291066
885,486,144291081
885,486,144291089
884,485,144291099
883,484,144291112
882,483,144291122
881,484,144291133
879,485,144291144
879,485,144291155
879,486,144291166
879,486,144291178
877,486,144291189
875,486,144291204
875,486,144291211
876,485,144291222
877,483,144291234
877,482,144291244
879,480,144291255
879,480,144291266
878,480,144291282
877,479,144291289
877,478,144291299
878,476,144291313
878,474,144291322
878,474,144291333
877,475,144291360
876,480,144291366
876,481,144291378
876,482,144291388
877,481,144291399
876,481,144291411
876,482,144291423
876,482,144291432
876,481,144291444
876,480,144291470
876,480,144291486
878,481,144291488
879,482,144291502
878,483,144291510
878,482,144291523
878,481,144291549
880,479,144291555
880,480,144291580
880,479,144291589
879,477,144291601
879,477,144291612
879,477,144291622
880,477,144291633
880,478,144291644
880,479,144291660
881,480,144291667
881,481,144291692
880,484,144291699
877,486,144291710
877,486,144291724
878,486,144291734
879,484,144291743
880,484,144291756
880,482,144291767
880,482,144291777
880,481,144291804
881,480,144291810
881,483,144291822
882,485,144291833
881,486,144291843
882,489,144291855
883,491,144291880
883,491,144291888
883,490,144291899
882,488,144291911
882,487,144291922
884,487,144291932
884,487,144291944
885,489,144291957
885,488,144291965
886,490,144291977
886,492,144292002
887,494,144292010
886,493,144292021
885,494,144292033
884,493,144292044
884,493,144292055
884,492,144292080
882,486,144292088
882,485,144292099
881,485,144292111
882,486,144292121
883,484,144292132
882,484,144292144
883,484,144292157
883,483,144292165
885,485,144292177
885,488,144292189
885,488,144292199
885,488,144292210
885,488,144292222
885,488,144292236
886,489,144292244
885,489,144292255
885,491,144292267
886,492,144292277
886,492,144292288
886,493,144292314
886,493,144292321
889,494,144292332
891,493,144292344
892,494,144292355
892,495,144292365
891,495,144292377
890,495,144292388
888,494,144292399
887,494,144292410
887,494,144292422
889,492,144292432
891,493,144292443
890,492,144292454
890,492,144292469
890,491,144292476
891,490,144292487
892,490,144292500
892,489,144292509
891,486,144292521
891,486,144292532
891,486,144292546
892,486,144292555
893,486,144292565
894,486,144292592
896,486,144292598
896,486,144292624
896,485,144292631
895,485,144292643
895,485,144292654
896,486,144292665
896,486,144292676
897,486,144292701
897,486,144292702
897,486,144292710
896,486,144292721
896,486,144292732
896,485,144292743
896,485,144292754
897,484,144292780
896,484,144292787
896,484,144292798
896,484,144292812
896,485,144292821
895,485,144292831
894,485,144292843
892,485,144292858
891,485,144292866
891,485,144292880
891,486,144292887
891,488,144292898
891,488,144292910
891,488,144292921
892,489,144292940
892,489,144292955
892,489,144292968
